286,183,920
287,172,935
311,178,909
280,152,916
293,154,941
283,136,907
294,151,901
303,134,939
296,147,909
260,135,842
270,196,922
224,181,778
188,168,797
188,193,800
188,200,800
101,189,828
100,238,854
111,268,794
112,293,822
140,336,835
311,364,819
164,396,831
143,442,819
174,476,818
175,507,777
212,453,754
227,510,793
272,481,752
272,507,762
272,451,754
382,492,780
417,488,755
377,257,767
488,460,768
519,452,774
519,425,763
561,439,746
532,216,740
561,360,729
532,337,742
486,305,709
298,272,752
487,237,724
477,204,667
446,183,713
462,127,717
410,130,708
404,81,718
370,59,710
329,107,723
266,123,722
221,100,733
191,97,719
146,150,739
138,129,756
143,172,754
144,215,742
104,225,769
119,274,774
130,308,785
101,331,719
120,377,744
159,421,729
180,448,725
199,473,727
216,495,688
263,489,719
282,486,724
321,491,673
349,471,661
391,240,698
429,458,656
448,240,698
475,415,687
488,402,683
525,410,658
441,195,711
501,338,635
423,289,661
411,257,655
407,133,725
247,119,766
373,147,638
337,165,615
304,124,651
271,155,620
224,156,638
197,163,656
269,218,657
197,227,651
125,226,655
115,259,630
186,303,647
195,349,647
213,366,637
202,408,602
218,451,606
256,459,636
280,452,631
313,484,593
361,484,587
382,445,577
420,243,585
447,454,558
456,438,536
450,235,539
495,419,561
467,371,557
476,387,558
287,344,566
274,311,570
411,277,592
396,252,558
396,204,582
363,198,595
342,155,567
318,178,601
270,185,573
242,177,602
211,185,573
179,196,572
185,232,554
146,254,574
166,298,572
347,329,552
220,361,552
229,400,541
256,423,540
274,449,527
302,456,526
313,469,482
337,469,505
363,417,466
382,420,505
422,236,482
455,219,485
468,376,459
499,365,483
501,343,502
457,305,477
446,284,491
438,269,514
428,229,480
390,135,514
412,197,480
361,177,506
338,169,502
299,209,496
300,204,439
227,200,472
167,50,715
255,284,469
173,307,468
207,346,447
278,386,432
380,358,436
301,395,413
344,357,439
365,344,436
402,364,429
419,385,398
464,362,399
446,336,422
473,312,427
391,279,401
417,243,438
363,231,386
344,196,428
324,171,406
305,209,408
267,231,422
253,207,373
217,260,389
310,305,387
340,250,392
265,333,370
337,364,361
373,356,338
358,384,287
385,367,325
426,334,316
415,302,361
433,289,349
342,249,353
329,227,348
317,186,326
286,231,361
246,212,331
317,253,339
283,256,306
305,296,304
337,326,241
308,308,244
337,308,221
336,295,189
279,280,155
324,293,151
332,290,200
293,283,222
308,271,246
